YearMonth,Domestic Aviation,Ground Transport,Industry,International Aviation,Power,Residential,Total
2024-07,7.206445,78.445701,325.572836,1.620054,506.844866,41.074843,959.144686
2024-08,7.29357,77.266915,326.18517,1.6211820000000001,548.531109,40.916271,1000.193033
2024-09,6.132344,76.985911,332.19778,1.581642,481.301896,43.369536000000004,939.987466
2024-10,6.358523,79.11629,343.544116,1.637791,413.43021,54.612926,897.06206
2024-11,5.7055299999999995,76.666442,333.732147,1.62239,457.423668,74.217591,947.74538
2024-12,5.72667,76.180927,331.228281,1.689284,540.399348,111.144695,1064.67992
2025-01,6.619478,75.158486,287.990728,1.714302,454.369341,112.516207,936.654239
2025-02,5.8522359999999995,66.956743,279.657948,1.414229,441.222528,102.146632,895.836091
2025-03,6.004759,78.654708,355.137462,1.686309,443.276628,80.336728,963.410283
2025-04,5.773234,76.36800600000001,341.794345,1.759432,382.760137,51.356567,858.052285
