YearMonth,Domestic Aviation,Ground Transport,Industry,International Aviation,Power,Residential,Total
2024-07,6.680482,204.700377,258.934898,43.416627,312.91366,48.512679,831.742098
2024-08,6.605325,206.64938899999999,262.528183,43.084834,293.07525499999997,45.178185,814.036333
2024-09,6.035176,204.020945,261.114151,40.579168,267.429036,44.221945,782.821253
2024-10,6.230728,212.59213,269.992711,40.644799,261.08919,62.58622,812.490982
2024-11,5.790766,205.556343,268.133741,37.380515,254.494885,91.005921,824.981657
2024-12,6.074861,207.442753,272.055433,39.642523,251.97749199999998,142.367563,879.918107
2025-01,6.041142,202.627735,251.12039099999998,38.951211,252.437126,152.289289,864.515678
2025-02,5.484074,184.90643599999999,249.444133,34.81928,240.120959,141.378192,821.333796
2025-03,6.173989,215.02106,265.018217,39.503151,275.20565,95.861205,857.280123
2025-04,6.145037,208.974047,258.707554,40.104631,258.241534,65.949524,798.017698
