YearMonth,Domestic Aviation,Ground Transport,Industry,International Aviation,Power,Residential,Total
2024-07,1.960709,19.510628,29.192824,0.238236,65.220177,3.394264,119.278607
2024-08,1.968513,19.705625,29.581258,0.24149600000000002,63.411458,3.965488,118.632346
2024-09,1.727538,19.485824,30.41404,0.241112,62.219927,6.638934,120.486261
2024-10,1.379878,20.561401,32.657394000000004,0.259746,75.051382,13.738925,143.388978
2024-11,1.082327,19.857718,32.322504,0.232772,81.876339,19.310934,154.449826
2024-12,1.1278920000000001,20.569877,37.57541,0.226928,89.693909,24.121074,173.088163
2025-01,1.200188,17.681548,26.77277,0.232463,90.300566,23.524925,159.479995
2025-02,1.0812249999999999,16.370919999999998,29.043602,0.213706,86.475698,24.698803,157.670255
2025-03,1.232832,18.060665,32.340725,0.233721,85.166196,18.484891,155.285312
2025-04,1.261173,17.42796,31.542049,0.232436,71.826523,12.258099,134.315806
